stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
667,1179,INNOVATION / AD. 2000,,,45.341375,-75.925303,,,0,,,,,
668,1180,INNOVATION / AD. 3000,,,45.340502,-75.927655,,,0,,,,,
669,1182,4000 INNOVATION,,,45.342433,-75.930302,,,0,,,,,
67,8677,HUNT CLUB LOOP - STOP 2A,,,45.3498,-75.652322,,,0,,,,,
671,6155,TERRY FOX / MARCH,,,45.348663,-75.925192,,,0,,,,,
673,4972,LEGGET / TERRY FOX,,,45.348433,-75.920527,,,0,,,,,
674,6150,LEGGET / SOLANDT,,,45.345675,-75.917005,,,0,,,,,
676,7987,LEGGET / SOLANDT,,,45.343545,-75.913223,,,0,,,,,
677,7988,LEGGET / AD. 350,,,45.340685,-75.908765,,,0,,,,,
678,7989,LEGGET / AD. 310,,,45.340128,-75.905562,,,0,,,,,
686,2300,HOLLAND / WELLINGTON,,,45.39947,-75.731802,,,0,,,,,
687,5677,HOLLAND / CARLING,,,45.390148,-75.726072,,,0,,,,,
6885,7264,MARIER / GENEST,,,45.441098,-75.669035,,,0,,,,,
6891,0572,ABBEYHILL / A.Y. JACKSON H.S.,,,45.29556,-75.880885,,,0,,,,,
6893,0744,OGILVIE / CITY PARK,,,45.433818,-75.612298,,,0,,,,,
6894,0743,OGILVIE / CITY PARK,,,45.434255,-75.611845,,,0,,,,,
6897,EF003,OGILVIE / KENDER,,,45.456051,-75.599935,,,,,,0,,
6898,7405,RIDGEWOOD / RIVERSIDE,,,45.367618,-75.68856,,,0,,,,,
69,3037,GREENBORO A,,,45.359836,-75.658503,,,0,3037_stn,,,,A
6900,6900,CANADA POST / HERON,,,45.375683,-75.688425,,,0,,,,,
6902,6586,KLONDIKE / PENRITH,,,45.351707,-75.937843,,,0,,,,,
6907,6589,KLONDIKE / SANDHILL,,,45.35758,-75.92876,,,0,,,,,
6910,4141,WALKLEY / AD. 800,,,45.363365,-75.680487,,,0,,,,,
6911,7404,LOLA / DONALD,,,45.427628,-75.652703,,,0,,,,,
6912,7267,LOLA / KING GEORGE,,,45.425537,-75.652408,,,0,,,,,
6916,6915,PLEASANT PARK / ARCH,,,45.39428,-75.63165,,,0,,,,,
6917,6918,PLEASANT PARK / SAUNDERSON,,,45.394622,-75.626913,,,0,,,,,
6918,7071,PLEASANT PARK / SAUNDERSON,,,45.39467,-75.626882,,,0,,,,,
6919,3284,FINDLAY CREEK / BANK,,,45.320307,-75.594362,,,0,,,,,
6920,3285,FINDLAY CREEK / DEVONWOOD,,,45.319037,-75.597397,,,0,,,,,
6921,3286,FINDLAY CREEK / LONG POINT,,,45.318217,-75.599257,,,0,,,,,
6922,0482,FINDLAY CREEK / KELLY FARM,,,45.317057,-75.600163,,,0,,,,,
6923,0483,KELLY FARM / SHEPODY,,,45.318153,-75.604438,,,0,,,,,
6924,0484,KELLY FARM / CRESTON VALLEY,,,45.318107,-75.60629,,,0,,,,,
6925,7413,ALBION / FENTON,,,45.317803,-75.622185,,,0,,,,,
6927,6599,ALBION / QUINN,,,45.317765,-75.622257,,,0,,,,,
6930,6598,QUEENSDALE / CONROY,,,45.352772,-75.612665,,,0,,,,,
6931,6597,1929 QUEENSDALE,,,45.35189,-75.614802,,,0,,,,,
6932,6596,QUEENSDALE / EIGHT,,,45.350673,-75.61783,,,0,,,,,
6935,6590,KNOXDALE / BERTONA,,,45.330695,-75.760492,,,0,,,,,
694,7118,360 COVENTRY,,,45.42131,-75.649365,,,0,,,,,
6941,EK960,JEANNE D'ARC 4A,,,45.468103,-75.545008,,,,,,0,,
6944,6923,BRIAN COBURN / MONTMÈRE,,,45.457183,-75.45391,,,0,,,,,
6945,6921,BRIAN COBURN / PROVENCE,,,45.456698,-75.456922,,,0,,,,,
6946,6919,BRIAN COBURN / NANTES,,,45.455658,-75.460657,,,0,,,,,
6947,6920,BRIAN COBURN / NANTES,,,45.455865,-75.45975,,,0,,,,,
6948,6922,BRIAN COBURN / PROVENCE,,,45.456793,-75.455865,,,0,,,,,
695,7117,COVENTRY / BELFAST,,,45.4215,-75.648188,,,0,,,,,
6950,7411,CASTLEFRANK / MCKITRICK,,,45.294082,-75.883722,,,0,,,,,
6952,7260,KEYROCK / BRUNSKILL,,,45.320553,-75.9298,,,0,,,,,
6953,7258,KEYROCK / BRUNSKILL,,,45.320863,-75.933997,,,0,,,,,
6954,7078,KEYROCK / TISCHART,,,45.323177,-75.933012,,,0,,,,,
6956,7075,KEYROCK / NETTLESHIP,,,45.325235,-75.931143,,,0,,,,,
6957,7077,KEYROCK / DOYON,,,45.322732,-75.933552,,,0,,,,,
6958,7079,KEYROCK / LAUGHLIN,,,45.320817,-75.934132,,,0,,,,,
6959,7259,KEYROCK / TORBEC,,,45.319577,-75.9312,,,0,,,,,
6971,3048,NEPEAN WOODS B,,,45.274698,-75.71675,,,0,3048_stn,,,,B
6973,7265,VIEWMOUNT / GRANT CARMAN,,,45.344817,-75.72693,,,0,,,,,
6974,7408,BASIL MACDONALD / GRANT CARMAN,,,45.346597,-75.728965,,,0,,,,,
6983,6905,FINDLAY CREEK / WHITE ALDER,,,45.314252,-75.607998,,,0,,,,,
6984,6902,FINDLAY CREEK / BRADWELL,,,45.315325,-75.605138,,,0,,,,,
6985,6937,MERIVALE / KIMWAY,,,45.360585,-75.735123,,,0,,,,,
699,7080,VANIER / COVENTRY,,,45.420952,-75.657972,,,0,,,,,
6995,6573,LONGFIELDS / SPRINGBEAUTY,,,45.29043,-75.729228,,,0,,,,,
6997,7410,SCHNEIDER / CARLING,,,45.339078,-75.902653,,,0,,,,,
6998,7409,SCHNEIDER / CARLING,,,45.339095,-75.902613,,,0,,,,,
6999,6594,2630 SHEFFIELD,,,45.40443,-75.606227,,,0,,,,,
7000,6592,SHEFFIELD / HUMBER,,,45.40257,-75.605107,,,0,,,,,
7001,6899,WALKLEY / LANCASTER,,,45.394098,-75.604033,,,0,,,,,
7002,6907,RUSSELL / WALKLEY,,,45.392215,-75.606942,,,0,,,,,
7003,6906,RUSSELL / WALKLEY,,,45.392572,-75.606927,,,0,,,,,
7004,6898,WALKLEY / LANCASTER,,,45.394113,-75.603502,,,0,,,,,
7005,7327,SHEFFIELD / AD. 2801,,,45.398858,-75.60281,,,0,,,,,
7006,7326,SHEFFIELD / AD. 2740,,,45.400543,-75.603827,,,0,,,,,
7007,4045,SHEFFIELD / HUMBER,,,45.402252,-75.604868,,,0,,,,,
7008,6593,2625 SHEFFIELD,,,45.405025,-75.606528,,,0,,,,,
7009,7320,SHEFFIELD / BANTREE,,,45.407338,-75.607928,,,0,,,,,
7010,7319,SHEFFIELD / AD. 2473,,,45.409595,-75.609278,,,0,,,,,
7011,7318,OLD INNES / AD. 1260,,,45.410795,-75.616742,,,0,,,,,
7012,4047,OLD INNES / BANTREE,,,45.409913,-75.618903,,,0,,,,,
7013,2536,NEWMARKET / BANTREE,,,45.41066,-75.620778,,,0,,,,,
7014,2535,NEWMARKET / LIVERPOOL,,,45.409572,-75.623337,,,0,,,,,
7015,1516,MICHAEL / NEWMARKET,,,45.410198,-75.62557,,,0,,,,,
7016,2529,MICHAEL / BELFAST,,,45.412583,-75.626882,,,0,,,,,
7017,2528,MICHAEL / AD. 1481,,,45.41492,-75.628145,,,0,,,,,
7018,2527,MICHAEL / KENASTON,,,45.416478,-75.62902,,,0,,,,,
7019,2526,MICHAEL / PARISIEN,,,45.41891,-75.630777,,,0,,,,,
7020,1913,TRIOLE / TREMBLAY,,,45.41844,-75.63254,,,0,,,,,
704,5722,BOOTH / VIMY,,,45.418043,-75.715565,,,0,,,,,
705,6530,EDDY / LAURIER,,,45.422892,-75.719308,,,0,,,,,
7060,6909,LEGGET / SOLANDT,,,45.344578,-75.915368,,,0,,,,,
7063,6904,FINDLAY CREEK / WHITE ALDER,,,45.313838,-75.60908,,,0,,,,,
7068,0318,ROCKDALE / RUSSELL,,,45.376315,-75.363828,,,0,,,,,
7071,6570,KIMINI / FALLOWFIELD,,,45.226188,-75.892083,,,0,,,,,
7072,6538,HUNTLEY / CORLYN,,,45.229415,-75.899252,,,0,,,,,
7073,4828,HUNTLEY / AD. 2176,,,45.231902,-75.902327,,,0,,,,,
7075,5498,STITTSVILLE MAIN / EAST HEALEY,,,45.238513,-75.91072,,,0,,,,,
7077,0581,STITTSVILLE MAIN / UPCOUNTRY,,,45.245213,-75.912698,,,0,,,,,
7078,7072,CHEO ENTRANCE,,,45.399582,-75.651265,,,0,,,,,
7091,3017,BASELINE 1B,,,45.34743,-75.761841,,,0,3017_stn,,,,1B
7092,3017,BASELINE 2B,,,45.347786,-75.761871,,,0,3017_stn,,,,2B
7095,3017,BASELINE 1C,,,45.346973,-75.761524,,,0,3017_stn,,,,1C
7096,3017,BASELINE 1D,,,45.346478,-75.761238,,,0,3017_stn,,,,1D
7109,5447,CARBROOKE / HAZELDEAN,,,45.301959,-75.879462,,,0,,,,,
7110,5445,CARBROOKE / DESMOND,,,45.301273,-75.878922,,,0,,,,,
715,6533,DES ALLUMETTIÈRES / LAURIER,,,45.432268,-75.710185,,,0,,,,,
716,6532,MAISONNEUVE / DES ALLUMETTIÈRES,,,45.431952,-75.71307,,,0,,,,,
717,6531,MAISONNEUVE / PAPINEAU,,,45.429153,-75.713578,,,0,,,,,
718,5742,MAISONNEUVE / PLACE D'ACCUEIL,,,45.426071,-75.714045,,,0,,,,,
719,6534,LAURIER / MAISONNEUVE,,,45.424843,-75.716077,,,0,,,,,
721,0433,BOOTH / VIMY,,,45.41709,-75.715248,,,0,,,,,
7235,2312,TARTAN / RUETER,,,45.265693,-75.76189,,,0,,,,,
7236,8885,SIXTH / ROSEBELLA,,,45.350642,-75.622892,,,0,,,,,
7243,4484,BASELINE / LAURENTIAN PLACE,,,45.36254,-75.737492,,,0,,,,,
7244,5912,BRIAN COBURN / AQUAVIEW,,,45.452159,-75.477325,,,0,,,,,
7246,7625,LEES / MAIN,,,45.412265,-75.679095,,,0,,,,,
725,3030,LYCÉE CLAUDEL 1A (B),,,45.406607,-75.664385,,,0,3030_stn,,,,1A
7259,6925,MONTRÉAL / HOCHELAGA,,,45.446915,-75.627763,,,0,,,,,
726,7171,SMYTH / RIVERSIDE,,,45.398907,-75.666928,,,0,,,,,
7260,0832,MONTRÉAL / NRC,,,45.446702,-75.619498,,,0,,,,,
7262,6185,CASTLEFRANK / MCCURDY,,,45.307027,-75.89697,,,0,,,,,
7267,6845,BANK / CHAMBERLAIN,,,45.408102,-75.69135,,,0,,,,,
7268,7663,BANK / POWELL,,,45.406282,-75.690293,,,0,,,,,
7269,7662,BANK / GLEBE,,,45.405232,-75.689673,,,0,,,,,
727,8234,SMYTH / ALTA VISTA,,,45.398533,-75.662613,,,0,,,,,
7271,7660,BANK / THIRD,,,45.403118,-75.688457,,,0,,,,,
7272,6841,BANK / THIRD,,,45.403293,-75.688522,,,0,,,,,
7274,6842,BANK / FIRST,,,45.40505,-75.689475,,,0,,,,,
7275,7664,BANK / PATTERSON,,,45.406862,-75.690532,,,0,,,,,
7276,6844,BANK / ISABELLA,,,45.408443,-75.691413,,,0,,,,,
7277,8895,BANK / CATHERINE,,,45.409405,-75.691978,,,0,,,,,
728,8222,SMYTH / FAIRBANKS,,,45.398462,-75.659347,,,0,,,,,
729,7237,SMYTH / BARNHART,,,45.398795,-75.655047,,,0,,,,,
73,5325,CARLING PLACE,,,45.354187,-75.849215,,,0,,,,,
730,7238,SMYTH / SOUTHHAVEN,,,45.398945,-75.652957,,,0,,,,,
731,7239,SMYTH / HIGHLAND,,,45.399168,-75.649945,,,0,,,,,
732,1806,RING  / TOH GENERAL CAMPUS,,,45.399837,-75.648578,,,0,,,,,
734,7231,RING ROAD / RONALD MCDONALD HOUSE,,,45.401927,-75.653465,,,0,,,,,
735,1591,RING ROAD / Rehab (TOH),,,45.402927,-75.649523,,,0,,,,,
736,7232,RING ROAD,,,45.403778,-75.648983,,,0,,,,,
7362,3380,KILBIRNIE / BLACKLEAF,,,45.251825,-75.728242,,,0,,,,,
7363,6953,KLONDIKE / MARCH,,,45.355442,-75.932065,,,0,,,,,
7364,2021,WEST RIDGE / COYOTE,,,45.24724,-75.921495,,,0,,,,,
7366,2129,RIVER / LEITRIM,,,45.291125,-75.694028,,,0,,,,,
7368,9005,HERON / ALTA VISTA,,,45.379157,-75.66053,,,0,,,,,
737,2089,RING ROAD,,,45.403627,-75.64667,,,0,,,,,
7370,WJ001,ABBEYHILL / A.Y. JACKSON H.S.,,,45.295663,-75.88083,,,,,,0,,
7372,0550,OGILVIE / KENDER,,,45.455841,-75.599826,,,0,,,,,
7373,WH443,PARKWAY / EARL OF MARCH H.S.,,,45.324043,-75.895675,,,,,,0,,
7374,EQ102,PROVENCE /  INNES,,,45.467928,-75.459123,,,,,,0,,
7378,EJ723,CARRIÈRE / É.S. GARNEAU,,,45.46606,-75.52441,,,,,,0,,
738,7233,RING / CANCER CENTRE,,,45.402062,-75.645002,,,0,,,,,
7382,SL001,LONGFIELD - DAVIDSON HEIGHTS H.S.,,,45.279323,-75.739853,,,,,,0,,
7383,AG449,ALTA VISTA / RIDGEMOUNT,,,45.376542,-75.660768,,,,,,0,,
7385,SA199,ST PIUS HS,,,45.365173,-75.712731,,,,,,0,,
7386,AD515,DONALD / TELFORD,,,45.428535,-75.646566,,,,,,0,,
739,7234,RING ROAD / TOH GENERAL CAMPUS,,,45.399939,-75.647425,,,0,,,,,
7396,7568,COBOURG / ST PATRICK,,,45.43521,-75.681472,,,0,,,,,
7398,6946,MARKETPLACE / RIOCAN,,,45.27066,-75.740838,,,0,,,,,
7399,6947,LIMEBANK / SPRATT,,,45.289472,-75.672015,,,0,,,,,
740,8565,SMYTH / LYNDA,,,45.399358,-75.646942,,,0,,,,,
7400,6949,KLONDIKE / HALTON,,,45.35003,-75.940467,,,0,,,,,
7401,6950,BELLMAN / GREENBANK,,,45.326728,-75.780352,,,0,,,,,
7402,6951,KNOXDALE / AURORA,,,45.329773,-75.762892,,,0,,,,,
741,7242,SMYTH / ROGER GUINDON,,,45.39963,-75.642768,,,0,,,,,
743,8358,SMYTH / HAIG,,,45.400257,-75.634035,,,0,,,,,
744,7246,SMYTH / SAUNDERSON,,,45.400512,-75.631173,,,0,,,,,
745,8360,SMYTH / CUBA,,,45.400742,-75.628408,,,0,,,,,
746,7247,SMYTH / OTHELLO,,,45.400868,-75.62604,,,0,,,,,
7486,3395,TERMINAL / TRAINYARDS,,,45.415007,-75.646265,,,0,,,,,
7487,6952,MARCONI / SHRLEY'S BROOK,,,45.356308,-75.922792,,,0,,,,,
7488,6954,CONROY / PARK,,,45.345557,-75.608078,,,0,,,,,
7489,6956,CONROY / LYNCH,,,45.34012,-75.60494,,,0,,,,,
749,8351,SMYTH / RUSSELL,,,45.400997,-75.62631,,,0,,,,,
7490,6957,CONROY / LYNCH,,,45.34012,-75.60486,,,0,,,,,
7491,6955,CONROY / PARK,,,45.34531,-75.607903,,,0,,,,,
7492,6958,CARBROOKE / ABBEYHILL,,,45.299708,-75.877412,,,0,,,,,
7493,6959,SHIRLEY'S BROOK / KINROSS,,,45.354267,-75.922402,,,0,,,,,
7496,6962,FITZGERALD / ROBERTSON,,,45.321237,-75.83708,,,0,,,,,
7497,8928,INNES / BEARBROOK,,,45.431467,-75.565243,,,0,,,,,
7499,0368,CARDELREC-GOULBOURN COMPLEX,,,45.264128,-75.907278,,,0,,,,,
75,0896,CARLING / ULLSWATER,,,45.352358,-75.839965,,,0,,,,,
750,8356,SMYTH / CUBA,,,45.40083,-75.628558,,,0,,,,,
751,8568,SMYTH / SAUNDERSON,,,45.400623,-75.631285,,,0,,,,,
752,7245,SMYTH / HAIG,,,45.40036,-75.635132,,,0,,,,,
7524,6965,CAMBRIAN / GRAND CANAL,,,45.250022,-75.743646,,,0,,,,,
7525,6964,CAMBRIAN / GRAND CANAL,,,45.250038,-75.743905,,,0,,,,,
7526,6966,CAMBRIAN / SEELEY'S BAY,,,45.248948,-75.746632,,,0,,,,,
7533,6971,MER BLEUE / INNES,,,45.45427,-75.503763,,,0,,,,,
7536,6970,MER BLEUE / NAVAN,,,45.42626,-75.487573,,,0,,,,,
7538,6588,KLONDIKE / WEATHERSTON,,,45.354425,-75.933718,,,0,,,,,
7539,6972,PORCUPINE / CRICKET,,,45.426505,-76.023908,,,0,,,,,
7540,6974,DUNROBIN / THOMAS A. DOLAN,,,45.42189,-76.019818,,,0,,,,,
7541,6976,DONALD B. MUNRO / ROBERTLEE,,,45.344943,-76.026185,,,0,,,,,
7542,6978,JUANITA / SNELGROVE,,,45.3498,-76.040292,,,0,,,,,
7543,6980,CARP / FALLDOWN,,,45.346335,-76.03817,,,0,,,,,
7544,6982,CARP / DONALD B. MUNRO,,,45.344578,-76.035968,,,0,,,,,
7545,6983,CARP / DONALD B. MUNRO,,,45.344713,-76.035897,,,0,,,,,
7546,6981,CARP / FALLDOWN,,,45.346622,-76.038248,,,0,,,,,
7547,6979,JUANITA / SNELGROVE,,,45.349737,-76.040332,,,0,,,,,
7548,6977,DONALD B. MUNRO / ROBERTLEE,,,45.345008,-76.026622,,,0,,,,,
7549,6975,DUNROBIN / THOMAS A. DOLAN,,,45.421945,-76.019715,,,0,,,,,
7550,6973,PORCUPINE / CRICKET,,,45.425585,-76.020766,,,0,,,,,
7552,6986,8TH LINE / UNITED,,,45.234008,-75.471672,,,0,,,,,
7553,6988,VICTORIA / DOW,,,45.235223,-75.474373,,,0,,,,,
7554,6990,VICTORIA / GLEN,,,45.233905,-75.47764,,,0,,,,,
7555,6992,VICTORIA / BRENTWOOD,,,45.231807,-75.482758,,,0,,,,,
7573,6993,VICTORIA / BRENTWOOD,,,45.232005,-75.48217,,,0,,,,,
7574,6991,VICTORIA / GLEN,,,45.23395,-75.477222,,,0,,,,,
7576,6989,VICTORIA / BOWEN,,,45.235295,-75.47404,,,0,,,,,
7577,6987,8TH LINE / BYRON,,,45.233873,-75.47168,,,0,,,,,
7581,1869,TRANSITWAY / TERMINAL,,,45.412328,-75.659895,,,0,,,,,
7582,1868,TERMINAL / RIVERSIDE,,,45.412353,-75.658973,,,0,,,,,
759,7236,SMYTH / BARNHART,,,45.398882,-75.65546,,,0,,,,,
7593,9006,CAMERON / SPARKLE,,,45.517885,-75.411153,,,0,,,,,
76,0897,CARLING / SUNNY BRAE,,,45.352263,-75.835022,,,0,,,,,
760,7235,SMYTH / VALOUR,,,45.398692,-75.658322,,,0,,,,,
761,8210,SMYTH / ALTA VISTA,,,45.398637,-75.661198,,,0,,,,,
762,2401,SMYTH / RIVERSIDE,,,45.399097,-75.667183,,,0,,,,,
7621,6578,INNOVATION / TERRY FOX,,,45.344698,-75.93058,,,0,,,,,
7631,6591,KNOXDALE / BERTONA,,,45.330695,-75.760412,,,0,,,,,
764,6014,VIEWMOUNT / NORICE,,,45.342862,-75.745917,,,0,,,,,
765,2972,VIEWMOUNT / DONLAND,,,45.341932,-75.745208,,,0,,,,,
766,6011,VIEWMOUNT / PARKSIDE,,,45.340858,-75.742602,,,0,,,,,
7665,4101,BANK / RANDALL,,,45.382582,-75.670942,,,0,,,,,
7667,8435,BANK / COLLINS,,,45.377115,-75.666658,,,0,,,,,
7668,4103,BANK / KARN,,,45.380532,-75.668407,,,0,,,,,
767,6010,VIEWMOUNT / PARKSIDE,,,45.34132,-75.737977,,,0,,,,,
7677,6960,FORTUNE / ORLÉANS,,,45.47582,-75.535822,,,0,,,,,
768,2973,VIEWMOUNT / GLENMANOR,,,45.341653,-75.735203,,,0,,,,,
7680,2065,CAMBRIAN / KILBIRNIE,,,45.255172,-75.731397,,,0,,,,,
769,6009,VIEWMOUNT / GLENRIDGE,,,45.3426,-75.732732,,,0,,,,,
770,2974,VIEWMOUNT / MERIVALE,,,45.343585,-75.730133,,,0,,,,,
771,1889,MERIVALE / MEADOWLANDS,,,45.35019,-75.732835,,,0,,,,,
772,4029,MEADOWLANDS / MERIVALE,,,45.35135,-75.732272,,,0,,,,,
773,2990,MEADOWLANDS / AD. 1356,,,45.354227,-75.730007,,,0,,,,,
7730,0778,HOLLAND / WELLINGTON,,,45.400043,-75.732057,,,0,,,,,
7733,2927,WOODROFFE / PARKGLEN,,,45.345302,-75.758695,,,0,,,,,
7737,AG399,ST PATS HS,,,45.378629,-75.659197,,,,,,0,,
7739,6131,MERIVALE / BASIL MACDONALD,,,45.345293,-75.730277,,,0,,,,,
774,4497,MEADOWLANDS / TIVERTON,,,45.35669,-75.728735,,,0,,,,,
7742,0705,WAJASHK / ALGONQUIN COLLEGE RESIDENCE,,,45.350658,-75.756331,,,0,,,,,
7743,4043,BASELINE / LAURENTIAN PLACE,,,45.362603,-75.736722,,,0,,,,,
7747,1802,TERMINAL / SANDFORD FLEMING,,,45.414213,-75.656318,,,0,,,,,
7748,7073,INDUSTRIAL GARAGE / BELFAST,,,45.412242,-75.637437,,,0,,,,,
7749,1801,TERMINAL / SANDFORD FLEMING,,,45.414292,-75.656652,,,0,,,,,
775,2991,MEADOWLANDS / BELIVEAU,,,45.358837,-75.723982,,,0,,,,,
7751,1051,JEANNE-D'ARC N / PRESTIGE,,,45.492295,-75.495608,,,0,,,,,
776,4498,MEADOWLANDS / INVERNESS,,,45.359638,-75.722107,,,0,,,,,
7760,8631,BATHGATE / DEN HAAG,,,45.44175,-75.622892,,,0,,,,,
7764,6939,JEANNE D'ARC / INNES,,,45.456445,-75.505352,,,0,,,,,
7767,1687,BRIAN COBURN / GERRY LALONDE,,,45.446756,-75.493879,,,0,,,,,
7768,1662,BRIAN COBURN / STRASBOURG,,,45.44885,-75.487112,,,0,,,,,
7769,5913,BRIAN COBURN / LAKERIDGE,,,45.45228,-75.476615,,,0,,,,,
777,6731,MEADOWLANDS / DEER PARK,,,45.360688,-75.71969,,,0,,,,,
7770,1701,BRIAN COBURN / TENTH LINE,,,45.450515,-75.48267,,,0,,,,,
7773,1703,BRIAN COBURN / CHAPERAL,,,45.446438,-75.495792,,,0,,,,,
7774,1052,MER BLEUE / HYDRO,,,45.448338,-75.500092,,,0,,,,,
7776,7758,VISENEAU / BROMONT,,,45.454855,-75.516733,,,0,,,,,
778,4501,MEADOWLANDS / HOGAN,,,45.361275,-75.71729,,,0,,,,,
7783,1524,BANK / ATHANS,,,45.35146,-75.631888,,,0,,,,,
7784,1617,ATHANS / COUNCILLOR'S,,,45.353368,-75.627518,,,0,,,,,
7785,1060,BANK / ANALDEA,,,45.323248,-75.595372,,,0,,,,,
7786,0487,KELLY FARM / SHEPODY,,,45.317852,-75.603502,,,0,,,,,
7787,1016,KELLY FARM / FINDLAY CREEK,,,45.31693,-75.600513,,,0,,,,,
7788,1017,FINDLAY CREEK / GRACEWOOD,,,45.311232,-75.612832,,,0,,,,,
779,6732,MEADOWLANDS / NESS,,,45.3613,-75.714508,,,0,,,,,
7790,6940,QUEENSDALE / SIXTH,,,45.349005,-75.621867,,,0,,,,,
7792,1019,FINDLAY CREEK / GRACEWOOD,,,45.311295,-75.61249,,,0,,,,,
7794,1061,BANK / ANALDEA,,,45.323995,-75.595688,,,0,,,,,
78,2408,CARLING / CORKSTOWN,,,45.348767,-75.820128,,,0,,,,,
780,4502,MEADOWLANDS / NESS,,,45.361817,-75.71311,,,0,,,,,
7802,1807,GLADSTONE / ROSEMOUNT,,,45.400345,-75.725182,,,0,,,,,
7807,1824,MOODIE / CRYSTAL BAY CENTRE,,,45.348655,-75.845083,,,0,,,,,
7808,1827,MOODIE / CRYSTAL BAY CENTRE,,,45.34926,-75.84579,,,0,,,,,
781,4503,MEADOWLANDS / FISHER,,,45.362293,-75.712028,,,0,,,,,
7818,6931,TEMPLEFORD / TABARET,,,45.276367,-75.868003,,,0,,,,,
7819,6932,TEMPLEFORD / TABARET,,,45.276947,-75.868567,,,0,,,,,
782,6499,MEADOWLANDS / VALMARIE,,,45.3637,-75.708993,,,0,,,,,
7824,6930,KIRKWOOD / RICHMOND,,,45.394893,-75.746537,,,0,,,,,
7825,6929,KIRKWOOD / RICHMOND,,,45.39463,-75.746473,,,0,,,,,
783,6034,MEADOWLANDS / CLAYMORE,,,45.364915,-75.706998,,,0,,,,,
7832,1542,LONGFIELDS / BLACKLEAF,,,45.253065,-75.7255,,,0,,,,,
7834,6945,MARKETPLACE / RIOCAN,,,45.270613,-75.741216,,,0,,,,,
7835,1039,AURIGA / ANTARES,,,45.334517,-75.706212,,,0,,,,,
7838,1627,GREENBANK / CAMBRIAN,,,45.252029,-75.735201,,,0,,,,,
784,6714,MEADOWLANDS / CLAYMORE,,,45.366545,-75.704892,,,0,,,,,
7842,1040,KILBIRNIE / KILMARNOCK,,,45.242662,-75.72631,,,0,,,,,
785,6037,MEADOWLANDS / DEBRA,,,45.367737,-75.702492,,,0,,,,,
7851,1517,LOLA / DONALD,,,45.427873,-75.652663,,,0,,,,,
7856,1537,QUEENSTON / GERTIE,,,45.197602,-75.83832,,,0,,,,,
7863,1538,QUEENSTON / ORADEA,,,45.1973,-75.83859,,,0,,,,,
7866,1623,518 DONALD B. MUNRO,,,45.34403,-76.041833,,,0,,,,,
7867,1592,CARP / MCCOOEYE,,,45.267498,-75.931152,,,0,,,,,
7870,1070,8TH LINE / ELDO,,,45.23098,-75.470113,,,0,,,,,
7873,1047,8TH LINE / ELDO,,,45.230845,-75.47001,,,0,,,,,
7879,1013,RENAUD / MAURICE,,,45.421158,-75.55945,,,0,,,,,
7880,1015,RENAUD / MAURICE,,,45.421103,-75.559393,,,0,,,,,
7884,1568,PIPERVILLE / BOUNDARY,,,45.368913,-75.456962,,,0,,,,,
7885,1078,PIPERVILLE / CARLSBAD SPRINGS COMMUNITY CENTRE,,,45.365957,-75.464558,,,0,,,,,
7886,1844,5873 PIPERVILLE,,,45.363,-75.472267,,,0,,,,,
7887,1550,PIPERVILLE / HALL,,,45.359432,-75.48074,,,0,,,,,
7888,1842,5554 PIPERVILLE,,,45.357525,-75.486373,,,0,,,,,
7889,1562,PIPERVILLE / FARMERS,,,45.35115,-75.5023,,,0,,,,,
7890,1810,4995 PIPERVILLE,,,45.347972,-75.510455,,,0,,,,,
7891,1571,PIPERVILLE / LANDRY PARK,,,45.344943,-75.517837,,,0,,,,,
7892,1533,PIPERVILLE / ANDERSON,,,45.3426,-75.523727,,,0,,,,,
7895,RZ720,ANDERSON / PIPERVILLE,,,45.342305,-75.524433,,,,,,0,,
7896,1577,PIPERVILLE / LANDRY PARK,,,45.345135,-75.517368,,,0,,,,,
7897,1811,4992 PIPERVILLE,,,45.347995,-75.510383,,,0,,,,,
7898,1564,PIPERVILLE / FARMERS,,,45.351755,-75.500853,,,0,,,,,
7899,1843,5554 PIPERVILLE,,,45.35743,-75.486517,,,0,,,,,
79,5310,CARLING / HOLLY ACRES,,,45.349292,-75.818292,,,0,,,,,
790,1569,HERON / RIVERSIDE,,,45.376828,-75.689673,,,0,,,,,
7900,1560,PIPERVILLE / HALL,,,45.359575,-75.479897,,,0,,,,,
7901,1848,5866 PIPERVILLE,,,45.362928,-75.472307,,,0,,,,,
7902,1079,PIPERVILLE / CARLSBAD SPRINGS COMMUNITY CENTRE,,,45.365828,-75.46455,,,0,,,,,
7903,1570,PIPERVILLE / BOUNDARY,,,45.36895,-75.456243,,,0,,,,,
7908,1833,HUNTMAR / CORIOLIS,,,45.285243,-75.914622,,,0,,,,,
7910,2082,FERNBANK / ETTA,,,45.246462,-75.914668,,,0,,,,,
7912,1828,HUNTMAR / GALLANTRY,,,45.28561,-75.91532,,,0,,,,,
7915,1068,6785 FRANKTOWN,,,45.17418,-75.87014,,,0,,,,,
7916,1067,6785 FRANKTOWN,,,45.17407,-75.870338,,,0,,,,,
